Джамбула, 51.236531, 51.435356
Дом 51, 51.251855, 51.443525
ДЭУ, 51.156721, 51.49663
Желаевский элеватор, 51.260805, 51.489902
Завод Агрореммаш (Джамбула), 51.238284, 51.441022
ЗКГУ, 51.193325, 51.374717
Инфекционная больница, 51.23867, 51.38777
КазИИТУ, 51.22218, 51.376037
Кафе Таити, 51.160637, 51.485547
Кирпичный завод, 51.143388, 51.332319
Колос, 51.190184, 51.475925
Конечная (Согласия), 51.272233, 51.446016
Коттеджи, 51.272896, 51.420589
Кузнечная, 51.228976, 51.369426
Магазин, 51.189209, 51.46892
Магазин Айхан, 51.189209, 51.46892
Магазин Бекхан, 51.189209, 51.46892
Магазин Еламан, 51.262658, 51.294022
Магазин Каракат, 51.211313, 51.291638
Магазин Молодёжный, 51.175787, 51.301785
Магазин Сырым, 51.263727, 51.443659
Магазин Экспресс (Пятимарская), 51.192826, 51.283506
Медицинский колледж, 51.170022, 51.296002
мкр. Балауса, 51.211608, 51.297926
мкр. Умит, 51.228976, 51.369426
Мост, 51.257636, 51.355373
Набережная р.Урал, 51.176652, 51.378975
Нефтебаза, 51.234168, 51.360376
ОАО Камкор, 51.228976, 51.369426
Павильон, 51.235575, 51.461747
п. Достык, 51.156327, 51.301973
Перекрёсток (Айткулова), 51.181823, 51.268635
п. Жайык, 51.271208, 51.523794
пл. Пугачёва, 51.19008, 51.375443
пов. (Аяз Би), 51.228976, 51.369426
пов. на пос. Круглоозёрное, 51.094953, 51.261971
Полевая, 51.234012, 51.406008
Поссовет, 51.25686, 51.295483
Прогресс, 51.215744, 51.379795
Пугачёва, 51.189705, 51.376594
Рынок (Айтиева), 51.203128, 51.379402
Рынок Караван, 51.234012, 51.406008
Садовая, 51.206723, 51.355346
с. Асан, 51.273803, 51.427736
с. Меловые горки, 51.137421, 51.353123
СОШ 13, 51.235833, 51.458115
СОШ 30 (Доспановой), 51.186201, 51.30499
Стадион им. Атояна, 51.211617, 51.35375
ст. Дружба, 51.247507, 51.314303
Строительный, 51.243653, 51.280986
Таможня, 51.239135, 51.410806
ТД Коктем, 51.185395, 51.281687
Типография, 51.20323, 51.370631
ТОО Береке, 51.233745, 51.426742
Тропинка, 51.193364, 51.494979
ул. 11, 51.258309, 51.269567
Ураллес, 51.249662, 51.293768
Фабрика, 51.21671, 51.376773
Цветочная (Гринько), 51.189551, 51.299493
Чувашинская, 51.231718, 51.417512
Школа 31, 51.232985, 51.421412
Школа (пос. Желаево), 51.261386, 51.500685
Шолоховский, 51.228976, 51.369426
Январцевская, 51.240276, 51.453556
2-я дачная, 51.192771, 51.4577
6-й мкр. (Уральск-Желаево трасса), 51.243745, 51.442456
Автокомбинат, 51.247124, 51.451472
Авторынок Байтерек, 51.263756, 51.409285
Административная полиция, 51.229368, 51.43417
Акимат (с. Мичурино), 51.270369, 51.403283
Алпамыс Батыра, 51.181823, 51.268635
Ареал, 51.239853, 51.377494
База, 51.194215, 51.283495
Башня (пос. Круглоозёрное), 51.082549, 51.283857
Бокен Би, 51.200917, 51.29077
Военный городок, 51.22306, 51.36634
Городское кладбище, 51.148248, 51.281605
Дачи Водник, 51.210191, 51.521347
Дерево, 51.228976, 51.369426
Детский сад (Кулагер), 51.231561, 51.439981
Дина, 51.255219, 51.269258
Дом 62, 51.250201, 51.438229
Евразийская, 51.266273, 51.444149
Жером, 51.281426, 51.391631
Завод Зенит, 51.205902, 51.362291
Знак, 51.259312, 51.283622
Кабачок, 51.19058, 51.486712
Казталовская, 51.229261, 51.409951
Кендала, 51.268899, 51.444624
Ковыльная, 51.264191, 51.432127
Коминтерн, 51.177483, 51.339068
Контора, 51.262689, 51.291609
Кошанколь, 51.266054, 51.450765
Кунаева, 51.246707, 51.439372
Магазин 40, 51.231396, 51.380508
Магазин Альбина, 51.206209, 51.290836
Магазин Болашак, 51.203416, 51.294239
Магазин Ерасыл, 51.200917, 51.29077
Магазин Кердери, 51.244153, 51.284447
Магазин Победа, 51.25886, 51.289507
Магазин Урал, 51.220065, 51.372546
Магазин Экспресс (Энтузиастов), 51.192826, 51.283506
Мелиоратор, 51.209947, 51.51109
мкр. Жулдыз, 51.276073, 51.467882
Москвич, 51.240587, 51.448204
МТМ, 51.260482, 51.27991
Надежды, 51.270087, 51.444837
Нефтебаза (Мунайшылар), 51.234168, 51.360376
Областная больница (Курмангазы), 51.198194, 51.381187
Памятник, 51.24315, 51.333377
Переезд (Мектеп), 51.231125, 51.406396
Перекрёсток (Белинского), 51.270528, 51.462368
Пластик, 51.244678, 51.378627
ПМК, 51.237718, 51.342999
пов. (Магистральная), 51.228976, 51.369426
пов. на с. Асан, 51.260842, 51.412795
Поликлиника 4, 51.235447, 51.388967
Пост, 51.257817, 51.479974
Проходная, 51.228976, 51.369426
Рамаева, 51.258833, 51.418951
Рынок Алтын Алма (Шолохова), 51.24289, 51.37144
Рынок (Курмангазы), 51.203128, 51.379402
Садовая (с. Мичурино), 51.270369, 51.403283
Светлая (Согласия), 51.26228, 51.428655
с. Мичурино, 51.270369, 51.403283
СОШ 16, 51.243431, 51.402904
СОШ 30 (Жангир Хана), 51.180508, 51.308924
Старая конечная, 51.272349, 51.467116
Стеновик, 51.142174, 51.338863
Студенческая, 51.275014, 51.399169
Таунхаус, 51.257292, 51.437117
Телефонная, 51.192185, 51.29691
Толстого (Айтиева), 51.211896, 51.387808
Торговая база, 51.224669, 51.383253
ТТС, 51.206459, 51.369219
ул. 15, 51.228976, 51.369426
Уральск-2, 51.249359, 51.310074
Фабрика Диана, 51.21671, 51.376773
Цветочная (Энтузиастов), 51.189551, 51.299493
Чуйкова, 51.24321, 51.387868
Школа 48, 51.262735, 51.269986
Школа (Самал), 51.265241, 51.458674
Элеватор, 51.260805, 51.489902
34-я улица, 51.239377, 51.272987
6-й м-н, 51.243745, 51.442456
Автомобилистов, 51.189139, 51.305433
Автосалон, 51.235829, 51.367554
Азиза, 51.178128, 51.295183
Ак Ниет, 51.260019, 51.423531
Алтындар, 51.249726, 51.422467
Арматурный завод, 51.232526, 51.406262
Банк, 51.201984, 51.373586
Белая казарма, 51.245595, 51.320468
Больница, 51.256404, 51.433214
Высоковольтная, 51.157122, 51.293476
Гостиница, 51.253539, 51.458897
Дачи (Сады), 51.251472, 51.389745
Деркул, 51.24729, 51.293099
Детский сад (Самал), 51.26397, 51.455303
Диспетчерская (Жангир Хана), 51.16615, 51.292628
Дом Дружбы, 51.235186, 51.450159
Евразия, 51.21757, 51.38169
Жеруйык, 51.185615, 51.276433
Завод (с. Меловые горки), 51.137421, 51.353123
Икарус, 51.204803, 51.505304
Кажымукана, 51.271382, 51.443574
КазТрансГаз, 51.252068, 51.460854
Киевская (Гринько), 51.190948, 51.287122
Козы Корпеш, 51.179089, 51.290154
Коммунальник, 51.192128, 51.492002
Коняхина, 51.266189, 51.46115
Круглоозёрное, 51.094953, 51.261971
Лавочка, 51.211788, 51.516322
Магазин 7я, 51.252445, 51.500903
Магазин Асем, 51.189209, 51.46892
Магазин Виктория, 51.269236, 51.386163
Магазин Жазира, 51.188335, 51.327648
Магазин Космос, 51.189209, 51.46892
Магазин Рамзик, 51.267521, 51.386489
Магазин Шагала, 51.205252, 51.358402
Магазин Южный, 51.189191, 51.302677
Меховой, 51.19041, 51.48241
мкр. Коктем, 51.185395, 51.281687
Московская, 51.254362, 51.42694
МЧС, 51.187131, 51.355501
Налоговый комитет (Курмангазы), 51.194566, 51.382762
Нижегородская, 51.194019, 51.306169
Областная больница (Савичева), 51.198194, 51.381187
Пансионат (Сады), 51.246463, 51.384962
Переезд (Чкалова), 51.231125, 51.406396
Перекрёсток (Сергея Лазо), 51.258009, 51.288423
Пластик (Штыбы), 51.244678, 51.378627
ПМК-7, 51.237718, 51.342999
пов. (м-н. Умит), 51.237802, 51.275447
Поворот, 51.177729, 51.2812
Поликлиника 4 (Гарифоллы Курмангалиева), 51.235447, 51.388967
Почта, 51.240429, 51.451184
Птицефабрика, 51.154493, 51.298907
Рахим, 51.265294, 51.395253
Рынок Алтын Алма (Штыбы), 51.241275, 51.377513
Рынок Московский, 51.206175, 51.387803
Самал, 51.26282, 51.450043
Сезим, 51.228976, 51.369426
СНТ Омега, 51.237536, 51.360522
СОШ 2, 51.23605, 51.455066
СОШ 31, 51.173168, 51.271483
Старая конечная (Бокен Би), 51.205078, 51.296293
Столбы, 51.202935, 51.50488
ст. Факел, 51.281702, 51.545549
ТД Адал, 51.206138, 51.381118
Телефонная (Гринько), 51.192185, 51.29691
Толстого (Курмангазы), 51.209835, 51.376565
Трансформатор, 51.267793, 51.455254
Тынышбаева, 51.168804, 51.276779
ул. 16, 51.255219, 51.269258
Уральский механический завод, 51.215208, 51.368331
Филармония, 51.199764, 51.372006
Цветочная (Южная), 51.189551, 51.299493
Школа 11, 51.208849, 51.380827
Школа 50, 51.265497, 51.386303
Школа (с. Меловые горки), 51.135356, 51.355143
Элегант, 51.223039, 51.381248
